file	extension	original_path	relative_path	bytes	sha256	magic_hex	wad_hash	resolved_game_path	purpose	relevance	referenced_by
ec3bb2cc38123a93.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\ec3bb2cc38123a93.tex	Braum.wad/ec3bb2cc38123a93.tex	5500	823941857a0837ae65a721b879433c98741e9a94f1571db4968fe8c33da3f35c	5445580040004000010c00014e4e0000	ec3bb2cc38123a93	assets/characters/braum/skins/skin10/particles/braum_base_i_distort_rgba.tex	League texture	other skin/shared; see reference graph	2dc39c165f3aa923.bin
ec6404894723261a.skl	.skl	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\ec6404894723261a.skl	Braum.wad/ec6404894723261a.skl	11588	286938172523df3d5bc4a780b671bc690bf6c774a9e1c7edd4e7c7b02f87f588	442d0000c34ffd220000000000005e00	ec6404894723261a	assets/characters/braum/skins/skin33/particles/braum_skin33_poro_anim.skl	Skeleton, bind transforms and influence palette	other skin/shared; see reference graph	25c2b1d3f80a7166.bin;399a7a520477b139.bin;3a207b8680fc4f78.bin;4af4d37cc3da7630.bin;775c4474dbe4b86c.bin;cf092c39484cec07.bin;f2aa871abddf9427.bin;f5df8e88540921e0.bin;ff9b3266cfca2ba6.bin
ec7391a4f520727f.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\ec7391a4f520727f.tex	Braum.wad/ec7391a4f520727f.tex	43740	3668cdf91ab69ffbdcb9acc51f486671bf78ec06d38cf59f6978d5970d952521	5445580080000001010c00013a3a0000	ec7391a4f520727f	assets/characters/braum/skins/skin42/particles/braum_skin42_p_ba_smoke01.tex	League texture	other skin/shared; see reference graph	ab5fbb4cdcdfb2ef.bin
eca0243b1c6ed7c2.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\eca0243b1c6ed7c2.tex	Braum.wad/eca0243b1c6ed7c2.tex	5500	9da1f137f96d42d62c5570ecd3ef6e151c3e5fa3c31f2bc88464fdbed7619eb1	5445580040004000010c000193930000	eca0243b1c6ed7c2	assets/characters/braum/skins/base/particles/braum_base_w_ground_decal_rgba.tex	League texture	base or shared candidate	b8bd8d39ea1d1810.bin
ecb42a6d2481ef37.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\ecb42a6d2481ef37.tex	Braum.wad/ecb42a6d2481ef37.tex	43716	3f89cb7eb9e5a58d1e0e98db38241e7fa7e4c8e18462bc8e216a3b5586909f2d	5445580000010001010a000186388630	ecb42a6d2481ef37	assets/characters/braum/skins/skin33/particles/braum_skin02_p_mark_glow_stack_full.tex	League texture	other skin/shared; see reference graph	ac2d2bd054d44f09.bin
ecfc40125a77494a.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\ecfc40125a77494a.tex	Braum.wad/ecfc40125a77494a.tex	21884	86d879874e299d3955ea4caeb41022e2a84f59696ce4d800787e5899f52dbb96	5445580080008000010c000139390000	ecfc40125a77494a	assets/characters/braum/skins/skin42/particles/braum_skin42_ba_hit_distort_circle.tex	League texture	other skin/shared; see reference graph	ab5fbb4cdcdfb2ef.bin
ed5582e80f311621.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\ed5582e80f311621.tex	Braum.wad/ed5582e80f311621.tex	43716	c343ab01ae913d80c8fa0e8feaba8543c0530cfd07ff12fc8b03d0ee6b2ce033	5445580000010001010a000102102108	ed5582e80f311621	assets/characters/braum/skins/skin24/particles/inchant_edit_1.tex	League texture	other skin/shared; see reference graph	3f6a40609700ee85.bin;88b5dd6dc0e099bd.bin;8cf62c85e1e2e7f9.bin;992d3c62ff62964c.bin;a582cf4ad353f261.bin;b30d6dd1b38ee53c.bin;c5c66176cca69ad3.bin;caacae9cc35f0267.bin;d3dbd3f84a5b8600.bin
ed7ecf9170cfaaf8.bin	.bin	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\ed7ecf9170cfaaf8.bin	Braum.wad/ed7ecf9170cfaaf8.bin	80729	5d1cdbf5be6dcd2f431fae2961dfba9436043e2bac755b7f95d729a0c328f22e	50524f50030000000c0000003f034441	ed7ecf9170cfaaf8	data/characters/braum/skins/skin12.bin	Property configuration and asset links	other skin/shared; see reference graph	
ed890c972e158cb0.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\ed890c972e158cb0.tex	Braum.wad/ed890c972e158cb0.tex	87420	f6261529ef3051a6ee5ca2fae531672a3dac2559db46080469e3adf2e7aa0c71	5445580000010001010c0001ffff0000	ed890c972e158cb0	assets/characters/braum/skins/skin51/particles/braum_skin51_omniflare_02.tex	League texture	other skin/shared; see reference graph	07f65b37fb75e834.bin;08e5b232f3994eee.bin;3079df1f381a87bc.bin;6c66319ffa4bb738.bin;6d6176ab099f3064.bin;70c57eae58af6c94.bin;7a1193b055eb059a.bin;7ca837cacce9639a.bin;b511ce2cc52d55a4.bin;d01bf01d5611bc53.bin;d56c87aaf7fac0ee.bin
ed8a428c4ebf67a5.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\ed8a428c4ebf67a5.tex	Braum.wad/ed8a428c4ebf67a5.tex	21916	2b8cc757995399f2d9e6e6bca2010e4aa65f451c1c4895773c526c51c308c052	5445580040000001010c0001d4d40000	ed8a428c4ebf67a5	assets/characters/braum/skins/skin33/particles/braum_skin33_puddle_ripples.tex	League texture	other skin/shared; see reference graph	ac2d2bd054d44f09.bin
edc457ff01d77ff9.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\edc457ff01d77ff9.tex	Braum.wad/edc457ff01d77ff9.tex	87420	6253495e7f69d8dadff2e45a8284b26885474e8327e6ac966c6169e52cd30696	5445580000010001010c000168680000	edc457ff01d77ff9	assets/characters/braum/skins/skin01/particles/braum_skin01_q_frost_tail_mis.tex	League texture	other skin/shared; see reference graph	fca448d5ff3861b5.bin
ee2d4aba463cf2b5.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\ee2d4aba463cf2b5.tex	Braum.wad/ee2d4aba463cf2b5.tex	21884	ecb0b6217daa22a3de11cbbe88c6dee01a994fb1852a9828cf5ec6fe6f054651	5445580080008000010c000147470000	ee2d4aba463cf2b5	assets/characters/braum/skins/skin24/particles/braum_skin24_clumps.tex	League texture	other skin/shared; see reference graph	02ab7e4623adf97e.bin
ee5bc9f001499ba6.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\ee5bc9f001499ba6.tex	Braum.wad/ee5bc9f001499ba6.tex	43716	06c0e2bbe9f25d606b52c47a3a38160019ddae8ade932b22b70bb35fc0df8563	5445580000010001010a0001a2102108	ee5bc9f001499ba6	assets/characters/braum/skins/base/particles/braum_base_ba_ring_tar.tex	League texture	base or shared candidate	2974de4048ee048b.bin;2dc39c165f3aa923.bin;f2ef4463d62600e6.bin;f63b31a3da327a4f.bin
eeb4580a226c0cd0.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\eeb4580a226c0cd0.tex	Braum.wad/eeb4580a226c0cd0.tex	43716	34c77b01351cd7f4c15157fb0a7c20b71cd79673c63c62b6a120a78208c9537b	5445580000010001010a000104310019	eeb4580a226c0cd0	assets/characters/braum/skins/skin11/particles/braum_skin11_p_flash_tar.tex	League texture	other skin/shared; see reference graph	2974de4048ee048b.bin
eed25075cc664a86.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\eed25075cc664a86.tex	Braum.wad/eed25075cc664a86.tex	21884	4955f698d0db2cfe1c25865cb72cfb99dd5eddf369524a8e50e7a39276a3d0b1	5445580080008000010c000164640000	eed25075cc664a86	assets/characters/braum/skins/skin51/particles/taliyah_skin21_alphaslice_bubbles_02.tex	League texture	other skin/shared; see reference graph	7a1193b055eb059a.bin
eef2d4e549fdc687.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\eef2d4e549fdc687.tex	Braum.wad/eef2d4e549fdc687.tex	21884	dabad508b5260047adeda2d338860c586ae8de756699b32cd6720d7624b9854c	5445580080008000010c000158580000	eef2d4e549fdc687	assets/characters/braum/skins/skin11/particles/braum_skin11_recall_poromuzzle.tex	League texture	other skin/shared; see reference graph	2974de4048ee048b.bin
eef6a9d0cf4d49a9.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\eef6a9d0cf4d49a9.tex	Braum.wad/eef6a9d0cf4d49a9.tex	87420	75b485fc185d6944520d8325133fb8b8df5df518268ea88782c878ae75996cd8	5445580000010001010c000176760000	eef6a9d0cf4d49a9	assets/characters/braum/skins/skin11/particles/braum_skin11_e_block_mult.tex	League texture	other skin/shared; see reference graph	2974de4048ee048b.bin
ef1ad071bb71360b.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\ef1ad071bb71360b.tex	Braum.wad/ef1ad071bb71360b.tex	87420	a591aa5f8569ddc94e05dd5937ac435bd68e2e90cb659ea895fdadd7c2957cbc	5445580000010001010c0001cccc0000	ef1ad071bb71360b	assets/characters/braum/skins/skin11/particles/braum_skin11_z_flamemult.tex	League texture	other skin/shared; see reference graph	23b85b75eb659166.bin;2974de4048ee048b.bin;36b00af025f54940.bin;42ee6bdbfc9d170b.bin;4fe453abcf9c5181.bin;a44281cd843a8348.bin;bb8b47c7d87589f7.bin;d8a52eb470baa538.bin;e1dfd1a549890037.bin;ed7ecf9170cfaaf8.bin
ef287fa84e46a4ad.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\ef287fa84e46a4ad.tex	Braum.wad/ef287fa84e46a4ad.tex	21884	775d83209b69ac8f0c713a34ecea62a8af3928098c1bd69bf87596952fb9f6ba	5445580080008000010c0001ffff0000	ef287fa84e46a4ad	assets/characters/braum/skins/skin24/particles/braum_skin24_flarebuilding_glow.tex	League texture	other skin/shared; see reference graph	02ab7e4623adf97e.bin;3f6a40609700ee85.bin;88b5dd6dc0e099bd.bin;8cf62c85e1e2e7f9.bin;992d3c62ff62964c.bin;a582cf4ad353f261.bin;b30d6dd1b38ee53c.bin;c5c66176cca69ad3.bin;caacae9cc35f0267.bin;d3dbd3f84a5b8600.bin
efa7660fe939d3f9.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\efa7660fe939d3f9.tex	Braum.wad/efa7660fe939d3f9.tex	21884	79feb2e75f5f6de2cac1dcd1aca691cae63ac6d93c7597a7c230b564ad91382a	5445580080008000010c000154540000	efa7660fe939d3f9	assets/characters/braum/skins/skin33/particles/braum_skin33_e_hit_tar_slowedit.tex	League texture	other skin/shared; see reference graph	25c2b1d3f80a7166.bin;399a7a520477b139.bin;3a207b8680fc4f78.bin;4af4d37cc3da7630.bin;775c4474dbe4b86c.bin;ac2d2bd054d44f09.bin;cf092c39484cec07.bin;f2aa871abddf9427.bin;f5df8e88540921e0.bin;ff9b3266cfca2ba6.bin
efc1feb08b76c996.scb	.scb	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\efc1feb08b76c996.scb	Braum.wad/efc1feb08b76c996.scb	28096	a7f46f31a8799408e8189855f5ec3aa7021126b8399abe462c996b02c7b534eb	723364324d65736803000200653a5c72	efc1feb08b76c996	assets/characters/braum/skins/base/particles/braum_base_ba_trail_02.scb	Static mesh, commonly VFX geometry	base or shared candidate	2974de4048ee048b.bin;2dc39c165f3aa923.bin
f0259f814165527e.scb	.scb	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f0259f814165527e.scb	Braum.wad/f0259f814165527e.scb	10476	ffa3bc9cab13f65cd0d61007edadda7c5ec8e1b22a93e24aa1539a0da2a42f57	723364324d65736803000200653a5c72	f0259f814165527e	assets/characters/braum/skins/skin24/particles/braum_skin24_ba_hit_sphere_tar.scb	Static mesh, commonly VFX geometry	other skin/shared; see reference graph	02ab7e4623adf97e.bin
f04510e16b09deb6.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f04510e16b09deb6.tex	Braum.wad/f04510e16b09deb6.tex	21876	8cea25d7e92838a7e99588db1a9cf0aa71f7655c2f8d994388ee47970d372eb8	5445580000018000010a0001a2100108	f04510e16b09deb6	assets/characters/braum/skins/skin51/particles/braum_skin51_ba_lensflare01.tex	League texture	other skin/shared; see reference graph	7a1193b055eb059a.bin
f05e57798ddc96cb.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f05e57798ddc96cb.tex	Braum.wad/f05e57798ddc96cb.tex	699076	cf5d167c7e6de70b757a1bb17061b85b4e0804f2bbdfe8fd98f6318e6b0c05e7	5445580000040004010a00010c5aaf5a	f05e57798ddc96cb	assets/characters/braum/skins/skin37/braum_skin37_shield_tx_cm.tex	League texture	other skin/shared; see reference graph	4af4d37cc3da7630.bin
f07f6e697f70c4b9.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f07f6e697f70c4b9.tex	Braum.wad/f07f6e697f70c4b9.tex	349556	f1db7addb5a065ecc39c85d7af6987a39ee931fe17bd653bfe20d32f1587596e	5445580000040002010a0001c541e930	f07f6e697f70c4b9	assets/characters/braum/skins/skin10/particles/braum_skin10_e_shield_override.tex	League texture	other skin/shared; see reference graph	5d7e7a1984eb745d.bin
f090bb27e36259d2.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f090bb27e36259d2.tex	Braum.wad/f090bb27e36259d2.tex	174788	20e457176947a9161feb1ebbaa9d4868516ad97fc73c96cd1e8be2d85583c6e7	5445580000020002010a00018a6b866b	f090bb27e36259d2	assets/characters/braum/skins/skin11/particles/braum_skin11_gem_2x2.tex	League texture	other skin/shared; see reference graph	23b85b75eb659166.bin;2974de4048ee048b.bin;36b00af025f54940.bin;42ee6bdbfc9d170b.bin;4fe453abcf9c5181.bin;a44281cd843a8348.bin;bb8b47c7d87589f7.bin;d8a52eb470baa538.bin;e1dfd1a549890037.bin;ed7ecf9170cfaaf8.bin
f09619bca2cf6a26.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f09619bca2cf6a26.tex	Braum.wad/f09619bca2cf6a26.tex	2796228	00b605d15b13cf6cbad77f619400942277691e9bfc178cbceda06d7809000260	5445580000080008010a0001286a2849	f09619bca2cf6a26		League texture	other skin/shared; see reference graph	
f14940cf5a4baf35.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f14940cf5a4baf35.tex	Braum.wad/f14940cf5a4baf35.tex	349564	10fd6b999d54d9226183ebf14cce653cd2f3c012b1e2150c598993ec920dd055	5445580000020002010c0001fcfc0000	f14940cf5a4baf35	assets/characters/braum/skins/skin40/braum_skin40_crab_tx_cm.tex	League texture	other skin/shared; see reference graph	775c4474dbe4b86c.bin
f1a08e7d947c3276.scb	.scb	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f1a08e7d947c3276.scb	Braum.wad/f1a08e7d947c3276.scb	66172	d4bcef44c309a238d4a9a7d4a1997649e6497efc81aa0535a0150b124bfa88dd	723364324d65736803000200643a5c70	f1a08e7d947c3276	assets/characters/braum/skins/skin02/particles/braum_skin02_r_ring_corner.scb	Static mesh, commonly VFX geometry	other skin/shared; see reference graph	d0b441e03335be65.bin
f1ad550006a39bb6.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f1ad550006a39bb6.tex	Braum.wad/f1ad550006a39bb6.tex	87420	21b7f83e2f43091ecab5b09c55775b7c177c6f0a103248380b5f9e6bccf54d84	5445580000010001010c000127270000	f1ad550006a39bb6	assets/characters/braum/skins/skin51/particles/braum_skin51_e_trail_cas.tex	League texture	other skin/shared; see reference graph	7a1193b055eb059a.bin
f1bcab9b9ce973f5.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f1bcab9b9ce973f5.tex	Braum.wad/f1bcab9b9ce973f5.tex	87420	e0f09a7327ef227d97a3a638a2cb26cb8ee878f7a18f66dd9e83a2625f0ad042	5445580000010001010c0001adad0000	f1bcab9b9ce973f5	assets/characters/braum/skins/skin02/particles/braum_skin02_p_stun_override.tex	League texture	other skin/shared; see reference graph	d0b441e03335be65.bin
f1c0e801944e15a1.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f1c0e801944e15a1.tex	Braum.wad/f1c0e801944e15a1.tex	43716	3e89d60a78170e0befa106a82e8bb32173f47b1584af7258f12805d40231f95b	5445580000010001010a0001e739a739	f1c0e801944e15a1	assets/characters/braum/skins/skin10/particles/braum_skin10_w_shield.tex	League texture	other skin/shared; see reference graph	f63b31a3da327a4f.bin
f1c5477100265850.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f1c5477100265850.tex	Braum.wad/f1c5477100265850.tex	174788	0188a6f58fcdc5b10976580b498eb2af90f150ad21534407f902a018338220b6	5445580000020002010a00012849082a	f1c5477100265850	assets/characters/braum/skins/skin11/particles/braum_skin11_diamonds_2x2.tex	League texture	other skin/shared; see reference graph	23b85b75eb659166.bin;36b00af025f54940.bin;42ee6bdbfc9d170b.bin;4fe453abcf9c5181.bin;a44281cd843a8348.bin;bb8b47c7d87589f7.bin;d8a52eb470baa538.bin;e1dfd1a549890037.bin;ed7ecf9170cfaaf8.bin
f1d146be816819ef.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f1d146be816819ef.tex	Braum.wad/f1d146be816819ef.tex	87420	3d58033471ece2f8019ce693643816e882307f011e7da888c3ce167f11e42ec5	5445580000010001010c000103030000	f1d146be816819ef	assets/characters/braum/skins/skin42/particles/braum_skin42_recall_spark04_04.tex	League texture	other skin/shared; see reference graph	ab5fbb4cdcdfb2ef.bin
f1d9343c3cbe82ae.anm	.anm	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f1d9343c3cbe82ae.anm	Braum.wad/f1d9343c3cbe82ae.anm	21302	db869ebfd6e6cc96364f8010eb9db3e66286cfd759f24cfe158b39a5915924a6	7233643263616e6d010000002a530000	f1d9343c3cbe82ae	assets/characters/braum/skins/base/animations/braum_spell3_run179.anm	Animation tracks	base or shared candidate	0b01eaec2c944f55.bin;57bea13d59e2af1a.bin;5e21202a9a0cef1a.bin;6c0cf3da2d377385.bin;72028fe917890575.bin;aa0aa8a7dd53a131.bin;d0fe19959c26552d.bin;de78a7f6bf5c9803.bin
f214f76a6801d05f.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f214f76a6801d05f.tex	Braum.wad/f214f76a6801d05f.tex	87420	dc096f2b639a3c7806a3c5cfd23c5c93eca4c00e57d618530e891befc71c5750	5445580000010001010c00011c1c0000	f214f76a6801d05f	assets/characters/braum/skins/skin42/particles/braum_skin42_ba_trail02.tex	League texture	other skin/shared; see reference graph	ab5fbb4cdcdfb2ef.bin
f21bc09f7927e868.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f21bc09f7927e868.tex	Braum.wad/f21bc09f7927e868.tex	87420	66bebecf6de2edb60f199252c3815855039a3a841d106151c13c6816d1a4fe40	5445580000010001010c000123230000	f21bc09f7927e868	assets/characters/braum/skins/skin42/particles/braum_skin42_p_ice_shards.tex	League texture	other skin/shared; see reference graph	ab5fbb4cdcdfb2ef.bin
f2711c35463ac653.anm	.anm	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f2711c35463ac653.anm	Braum.wad/f2711c35463ac653.anm	74406	9929a2f6f2eee87133a147616f73f3eb630b3d0ce24f2ea4ea6a7c6a01b5684c	7233643263616e6d010000009a220100	f2711c35463ac653	assets/characters/braum/skins/skin11/animations/braum_dance_windup.anm	Animation tracks	other skin/shared; see reference graph	e43dcf714c8a2a42.bin
f28cfa2ef23cb83e.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f28cfa2ef23cb83e.tex	Braum.wad/f28cfa2ef23cb83e.tex	87420	00172692cf995ebf66d1f9b137a592c1610e928308138afcf84416cd23bb5135	5445580000010001010c0001aeae0000	f28cfa2ef23cb83e	assets/characters/braum/skins/skin51/particles/braum_skin51_p_radialmult.tex	League texture	other skin/shared; see reference graph	7a1193b055eb059a.bin
f29673dfbe108354.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f29673dfbe108354.tex	Braum.wad/f29673dfbe108354.tex	21916	d389facac92dad75971f887e51e6d6b35b99bc2d31f8d693585a15bd54165f5a	5445580000014000010c00012b2b0000	f29673dfbe108354	assets/characters/braum/skins/skin51/particles/braum_skin51_111.tex	League texture	other skin/shared; see reference graph	7a1193b055eb059a.bin
f29f619a039a2f6f.anm	.anm	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f29f619a039a2f6f.anm	Braum.wad/f29f619a039a2f6f.anm	17702	e688f6501e5b7077151d786d4e028d847f7c5575cdc7809069e2d48b35652d9d	7233643263616e6d010000001a450000	f29f619a039a2f6f	assets/characters/braum/skins/base/animations/braum_idle_01_loop.anm	Animation tracks	base or shared candidate	0b01eaec2c944f55.bin;57bea13d59e2af1a.bin;5e21202a9a0cef1a.bin;6c0cf3da2d377385.bin;72028fe917890575.bin;d0fe19959c26552d.bin;de78a7f6bf5c9803.bin
f2aa871abddf9427.bin	.bin	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f2aa871abddf9427.bin	Braum.wad/f2aa871abddf9427.bin	188402	b481849c5a8506526209ea1601b113e7796914dc18224393b4ebf7879adaa67b	50524f50030000000800000031024441	f2aa871abddf9427	data/characters/braum/skins/skin38.bin	Property configuration and asset links	other skin/shared; see reference graph	
f2b043e7ad81e750.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f2b043e7ad81e750.tex	Braum.wad/f2b043e7ad81e750.tex	87420	d5319474e16ecf5dd0107eec84833ae3167b0c39f6154bc6fc335ed5f31ace37	5445580000010001010c0001bbbb0000	f2b043e7ad81e750	assets/characters/braum/skins/skin42/particles/braum_skin42_recall_spark04_02.tex	League texture	other skin/shared; see reference graph	ab5fbb4cdcdfb2ef.bin
f2d2e4406e51c83d.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f2d2e4406e51c83d.tex	Braum.wad/f2d2e4406e51c83d.tex	349564	4e2d23597effb0fd2e3cd8627d3c07f390eb2d6abfbaf381066f0279d78851bf	5445580000020002010c0001e4e40000	f2d2e4406e51c83d	assets/characters/braum/skins/skin35/braum_skin35_palmtree_tx_cm.tex	League texture	other skin/shared; see reference graph	399a7a520477b139.bin
f2ef4463d62600e6.bin	.bin	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f2ef4463d62600e6.bin	Braum.wad/f2ef4463d62600e6.bin	40994	92b47ec4865ca894e1858cac4067700e8259e65ba68d90965b7c257479feb6c6	50524f50030000000000000007000000	f2ef4463d62600e6	data/characters/braum/braum_multi_skins_skin0_skins_skin10_skins_skin11_skins_skin12_skins_skin13_skins_skin14_skins_skin15_skins_skin16_skins_skin17_skins_skin18_skins_skin19_skins_skin3.bin	Property configuration and asset links	other skin/shared; see reference graph	03e78a116663752e.bin;23b85b75eb659166.bin;36b00af025f54940.bin;42ee6bdbfc9d170b.bin;4fe453abcf9c5181.bin;a44281cd843a8348.bin;bb8b47c7d87589f7.bin;d8a52eb470baa538.bin;e1dfd1a549890037.bin;eb9d53354a504663.bin;ed7ecf9170cfaaf8.bin;f63b31a3da327a4f.bin
f2fba66e7f543b80.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f2fba66e7f543b80.tex	Braum.wad/f2fba66e7f543b80.tex	21884	fc6f1169383481e040c26e4c024d210446f1e98dbd48aedaef7979b41386f142	5445580080008000010c000177770000	f2fba66e7f543b80	assets/characters/braum/skins/skin33/particles/braum_skin33_q_swipe_mult.tex	League texture	other skin/shared; see reference graph	25c2b1d3f80a7166.bin;399a7a520477b139.bin;3a207b8680fc4f78.bin;4af4d37cc3da7630.bin;775c4474dbe4b86c.bin;ac2d2bd054d44f09.bin;cf092c39484cec07.bin;f2aa871abddf9427.bin;f5df8e88540921e0.bin;ff9b3266cfca2ba6.bin
f3038f95604cf3c1.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\f3038f95604cf3c1.tex	Braum.wad/f3038f95604cf3c1.tex	21884	41241eafa700d7aa8a280bc7d943c090005324d146d33777a5b8b4bda3ab977b	5445580080008000010c000139390000	f3038f95604cf3c1	assets/characters/braum/skins/skin51/particles/common_aura_self.tex	League texture	other skin/shared; see reference graph	7a1193b055eb059a.bin
